Date,Close,Open,High,Low,Volume,PCT
15.04.2018,8363.6,8004.6,8411.5,8004.6,160.26K,4.49%
16.04.2018,8070.0,8362.2,8412.9,7908.5,197.70K,-3.51%
17.04.2018,7908.6,8070.0,8171.7,7852.8,162.59K,-2.00%
18.04.2018,8178.4,7908.5,8227.6,7895.3,163.26K,3.41%
19.04.2018,8290.8,8179.0,8303.7,8126.7,155.08K,1.37%
20.04.2018,8867.0,8292.3,8926.2,8224.5,225.96K,6.95%
21.04.2018,8923.1,8867.0,9027.7,8614.5,206.01K,0.63%
22.04.2018,8806.7,8923.6,9022.3,8766.5,161.89K,-1.30%
23.04.2018,8952.8,8809.3,9001.0,8785.3,147.54K,1.66%
24.04.2018,9645.3,8952.7,9734.8,8937.0,260.79K,7.73%
25.04.2018,8873.1,9645.0,9753.1,8768.1,395.67K,-8.01%
26.04.2018,9287.0,8874.5,9303.6,8669.8,248.39K,4.67%
27.04.2018,8940.9,9282.8,9386.3,8920.2,184.91K,-3.73%
28.04.2018,9352.4,8940.8,9428.9,8895.5,199.78K,4.60%
29.04.2018,9415.1,9352.2,9565.1,9182.8,184.72K,0.67%
30.04.2018,9245.1,9415.8,9456.7,9135.4,156.83K,-1.80%
01.05.2018,9074.9,9245.1,9245.1,8851.0,173.35K,-1.84%
02.05.2018,9243.2,9076.8,9265.7,8991.9,137.48K,1.85%
03.05.2018,9749.7,9244.2,9809.4,9171.4,201.18K,5.48%
04.05.2018,9708.6,9747.6,9800.9,9549.0,161.55K,-0.42%
05.05.2018,9853.5,9709.5,9992.8,9691.3,158.45K,1.49%
06.05.2018,9656.4,9859.6,9957.7,9446.7,150.95K,-2.00%
07.05.2018,9431.6,9651.1,9675.6,9204.2,165.08K,-2.33%
08.05.2018,9196.4,9373.9,9404.4,9079.8,157.45K,-2.49%
09.05.2018,9319.1,9194.9,9377.9,8988.0,147.89K,1.33%
10.05.2018,9025.7,9319.2,9393.3,9013.4,152.71K,-3.15%
11.05.2018,8408.3,9026.0,9028.7,8359.6,270.62K,-6.84%
12.05.2018,8459.5,8409.6,8646.1,8184.1,210.87K,0.61%
13.05.2018,8693.5,8489.1,8758.4,8330.0,149.80K,2.77%
14.05.2018,8674.1,8693.4,8878.3,8305.1,212.05K,-0.22%
15.05.2018,8477.0,8674.0,8842.1,8436.5,179.62K,-2.27%
16.05.2018,8344.4,8477.0,8496.4,8120.1,188.03K,-1.56%
17.05.2018,8063.0,8344.6,8458.7,8022.3,154.36K,-3.37%
18.05.2018,8245.7,8064.4,8273.6,7939.8,150.32K,2.27%
19.05.2018,8245.1,8244.7,8389.1,8153.2,107.89K,-0.01%
20.05.2018,8529.0,8243.9,8580.4,8184.7,113.76K,3.44%
21.05.2018,8403.3,8529.5,8550.6,8375.5,115.52K,-1.47%
22.05.2018,8006.0,8403.8,8414.5,7979.3,137.51K,-4.73%
23.05.2018,7512.3,8005.7,8047.4,7467.6,237.60K,-6.17%
24.05.2018,7592.9,7512.3,7736.6,7293.4,211.11K,1.07%
25.05.2018,7477.7,7593.9,7653.4,7355.6,161.82K,-1.52%
26.05.2018,7361.3,7478.5,7619.3,7331.5,103.07K,-1.56%
27.05.2018,7366.7,7361.9,7411.8,7267.5,103.29K,0.07%
28.05.2018,7119.3,7367.3,7446.9,7090.6,152.29K,-3.36%
29.05.2018,7467.7,7119.3,7533.0,7069.8,186.97K,4.89%
30.05.2018,7400.1,7469.2,7565.2,7306.8,140.37K,-0.91%
31.05.2018,7502.6,7400.8,7611.9,7355.0,144.52K,1.39%
01.06.2018,7530.8,7502.5,7610.4,7375.8,135.92K,0.38%
02.06.2018,7646.6,7530.8,7694.5,7467.9,121.18K,1.54%
03.06.2018,7729.3,7646.6,7775.0,7611.3,116.68K,1.08%
04.06.2018,7504.3,7729.3,7759.9,7468.4,141.01K,-2.91%
05.06.2018,7631.5,7507.4,7672.6,7391.0,145.23K,1.69%
06.06.2018,7661.0,7631.5,7699.1,7504.4,130.66K,0.39%
07.06.2018,7697.8,7661.0,7754.7,7657.7,124.00K,0.48%
08.06.2018,7622.1,7697.9,7710.5,7556.9,112.88K,-0.98%
09.06.2018,7515.8,7622.1,7689.0,7493.3,97.56K,-1.40%
10.06.2018,6775.1,7515.8,7516.3,6668.1,275.69K,-9.85%
11.06.2018,6885.9,6775.2,6910.8,6657.2,174.88K,1.64%
12.06.2018,6558.2,6885.9,6887.2,6476.0,178.26K,-4.76%
13.06.2018,6312.3,6558.5,6624.6,6129.1,237.48K,-3.75%
14.06.2018,6647.1,6312.3,6711.5,6283.6,201.54K,5.30%
15.06.2018,6410.3,6647.3,6655.8,6395.7,143.53K,-3.56%
16.06.2018,6505.8,6410.0,6564.2,6358.0,108.79K,1.49%
17.06.2018,6460.3,6505.8,6593.0,6452.1,90.67K,-0.70%
18.06.2018,6719.8,6460.5,6794.5,6410.9,135.70K,4.02%
19.06.2018,6752.4,6719.8,6839.5,6681.5,120.54K,0.49%
20.06.2018,6765.4,6752.3,6812.7,6575.1,121.48K,0.19%
21.06.2018,6728.0,6765.8,6797.5,6695.1,99.29K,-0.55%
22.06.2018,6055.7,6728.2,6739.7,5955.0,278.22K,-9.99%
23.06.2018,6167.3,6055.2,6259.0,6032.8,142.90K,1.84%
24.06.2018,6154.6,6167.9,6248.3,5785.3,240.60K,-0.21%
25.06.2018,6256.6,6155.1,6331.2,6101.7,210.69K,1.66%
26.06.2018,6082.1,6256.9,6267.7,6060.0,176.66K,-2.79%
27.06.2018,6154.9,6081.1,6187.3,6025.4,133.42K,1.20%
28.06.2018,5883.5,6154.9,6178.4,5854.0,156.05K,-4.41%
29.06.2018,6213.3,5883.2,6284.9,5818.5,206.96K,5.61%
30.06.2018,6398.9,6213.4,6498.5,6204.0,189.33K,2.99%
01.07.2018,6366.8,6398.5,6445.1,6284.7,128.51K,-0.50%
02.07.2018,6619.5,6349.1,6680.0,6275.0,179.92K,3.97%
03.07.2018,6513.5,6618.6,6676.6,6513.5,150.19K,-1.60%
04.07.2018,6598.4,6513.8,6774.5,6442.3,143.04K,1.30%
05.07.2018,6546.5,6598.0,6693.6,6466.1,166.18K,-0.79%
06.07.2018,6617.7,6546.5,6638.2,6458.3,132.69K,1.09%
07.07.2018,6765.5,6617.7,6805.9,6531.1,114.57K,2.23%
08.07.2018,6714.8,6765.4,6784.0,6694.3,267.60K,-0.75%
09.07.2018,6667.1,6715.1,6793.8,6637.7,289.48K,-0.71%
10.07.2018,6307.2,6668.4,6686.8,6291.5,315.27K,-5.40%
11.07.2018,6389.1,6307.2,6409.7,6296.6,243.82K,1.30%
12.07.2018,6250.6,6389.1,6389.4,6088.8,289.24K,-2.17%
13.07.2018,6230.2,6250.8,6333.8,6144.5,233.22K,-0.33%
14.07.2018,6254.8,6229.5,6313.5,6192.5,243.71K,0.40%
15.07.2018,6362.9,6254.8,6399.6,6238.5,180.67K,1.73%
16.07.2018,6729.9,6362.8,6749.2,6344.1,312.12K,5.77%
17.07.2018,7322.0,6729.8,7453.2,6666.0,337.75K,8.80%
18.07.2018,7383.6,7321.6,7581.2,7249.3,333.32K,0.84%
19.07.2018,7477.5,7383.9,7558.4,7288.8,247.25K,1.27%
20.07.2018,7339.4,7477.6,7683.6,7292.0,258.85K,-1.85%
21.07.2018,7408.7,7339.3,7460.8,7223.5,160.77K,0.95%
22.07.2018,7412.3,7409.0,7575.3,7343.7,204.16K,0.05%
23.07.2018,7723.0,7412.4,7809.6,7379.2,272.15K,4.19%
24.07.2018,8407.0,7723.1,8479.8,7701.9,345.32K,8.86%
25.07.2018,8173.7,8404.9,8484.6,8062.1,269.23K,-2.78%
26.07.2018,7937.0,8173.9,8304.3,7861.0,235.45K,-2.90%
27.07.2018,8187.4,7936.9,8273.8,7808.3,243.22K,3.15%
28.07.2018,8234.1,8186.8,8234.1,8077.4,147.14K,0.57%
29.07.2018,8215.6,8231.5,8275.4,8113.3,155.24K,-0.22%
30.07.2018,8177.1,8214.7,8262.0,7874.4,242.21K,-0.47%
31.07.2018,7729.4,8176.4,8176.5,7649.8,266.94K,-5.48%
01.08.2018,7606.4,7728.5,7753.2,7449.2,237.69K,-1.59%
02.08.2018,7535.6,7606.4,7701.4,7470.6,216.34K,-0.93%
03.08.2018,7419.0,7535.6,7535.6,7293.5,226.46K,-1.55%
04.08.2018,7014.3,7418.9,7484.2,6949.7,222.57K,-5.46%
05.08.2018,7027.1,7014.0,7087.6,6887.9,177.64K,0.18%
06.08.2018,6943.6,7027.8,7143.6,6852.5,168.87K,-1.19%
07.08.2018,6724.9,6943.6,7149.7,6689.9,232.48K,-3.15%
08.08.2018,6283.6,6725.2,6725.2,6138.8,311.54K,-6.56%
09.08.2018,6538.8,6283.7,6620.2,6197.0,237.66K,4.06%
10.08.2018,6152.3,6539.5,6570.2,6043.4,298.82K,-5.91%
11.08.2018,6231.6,6152.8,6469.6,6009.8,247.34K,1.29%
12.08.2018,6313.0,6232.1,6453.0,6169.8,216.33K,1.31%
13.08.2018,6255.3,6313.0,6524.1,6159.6,234.09K,-0.91%
14.08.2018,6190.2,6255.3,6255.3,5898.3,3.66M,-1.04%
15.08.2018,6256.9,6190.2,6592.8,6177.9,3.74M,1.08%
16.08.2018,6306.7,6256.9,6470.9,6249.8,3.50M,0.80%
17.08.2018,6581.7,6306.7,6581.7,6291.8,3.20M,4.36%
18.08.2018,6379.1,6581.8,6626.4,6295.5,3.15M,-3.08%
19.08.2018,6481.5,6379.1,6534.8,6316.0,2.71M,1.61%
20.08.2018,6268.1,6474.2,6516.4,6255.9,3.10M,-3.29%
21.08.2018,6482.2,6268.1,6484.1,6257.4,1.46M,3.41%
22.08.2018,6359.6,6482.2,6840.8,6304.8,3.63M,-1.89%
23.08.2018,6521.2,6359.9,6550.2,6359.2,2.76M,2.54%
24.08.2018,6680.4,6521.2,6721.2,6472.8,3.70M,2.44%
25.08.2018,6734.8,6680.6,6783.4,6655.3,3.59M,0.81%
26.08.2018,6712.7,6734.9,6892.7,6573.1,3.37M,-0.33%
27.08.2018,6897.6,6712.7,6902.9,6650.4,3.26M,2.75%
28.08.2018,7074.6,6897.6,7129.7,6861.2,3.79M,2.57%
29.08.2018,7029.1,7074.6,7121.4,6926.7,4.11M,-0.64%
30.08.2018,6993.7,7029.2,7050.2,6798.0,3.74M,-0.50%
31.08.2018,7033.8,6993.7,7080.2,6698.0,4.21M,0.57%
01.09.2018,7189.6,7032.4,7264.3,7020.4,3.52M,2.21%
02.09.2018,7293.9,7189.6,7334.8,7117.3,3.90M,1.45%
03.09.2018,7264.2,7289.8,7330.7,7182.8,3.87M,-0.41%
04.09.2018,7377.5,7264.2,7409.9,7234.5,3.92M,1.56%
05.09.2018,6706.8,7377.5,7407.5,6691.8,4.55M,-9.09%
06.09.2018,6514.0,6706.8,6732.9,6337.8,4.02M,-2.87%
07.09.2018,6390.9,6514.1,6540.6,6316.2,3.30M,-1.89%
08.09.2018,6184.3,6390.9,6484.3,6132.3,3.46M,-3.23%
09.09.2018,6238.5,6184.3,6432.6,6148.8,2.84M,0.88%
10.09.2018,6321.0,6238.5,6358.5,6237.3,3.11M,1.32%
11.09.2018,6293.9,6320.7,6391.8,6189.6,3.30M,-0.43%
12.09.2018,6338.0,6293.9,6353.5,6204.5,3.04M,0.70%
13.09.2018,6482.9,6338.0,6867.3,6337.8,3.53M,2.29%
14.09.2018,6483.7,6482.9,6579.4,6412.1,3.20M,0.01%
15.09.2018,6519.0,6482.6,6562.9,6470.3,3.16M,0.54%
16.09.2018,6500.2,6519.0,6520.8,6406.2,3.34M,-0.29%
17.09.2018,6251.9,6500.2,6533.5,6215.9,3.26M,-3.82%
18.09.2018,6342.0,6251.9,6388.8,6228.8,2.82M,1.44%
19.09.2018,6390.4,6342.0,6478.7,6144.5,3.54M,0.76%
20.09.2018,6489.2,6390.4,6537.5,6346.4,5.18M,1.55%
21.09.2018,6766.7,6490.9,6780.5,6489.8,7.73M,4.28%
22.09.2018,6729.6,6766.7,6833.3,6635.5,7.31M,-0.55%
23.09.2018,6704.1,6729.6,6789.4,6666.4,7.34M,-0.38%
24.09.2018,6584.1,6713.3,6728.1,6559.1,7.57M,-1.79%
25.09.2018,6445.1,6590.6,6590.6,5977.0,7.34M,-2.11%
26.09.2018,6468.1,6443.0,6551.9,6384.1,8.64M,0.36%
27.09.2018,6689.2,6463.7,6738.3,6428.8,9.34M,3.42%
28.09.2018,6636.0,6685.7,6809.2,6538.6,9.57M,-0.79%
29.09.2018,6603.9,6633.9,6648.4,6464.4,9.42M,-0.48%
30.09.2018,6635.2,6603.9,6673.9,6533.5,9.34M,0.47%
01.10.2018,6608.2,6635.2,6674.7,6072.7,9.19M,-0.41%
02.10.2018,6549.9,6608.2,6645.7,6034.9,9.34M,-0.88%
03.10.2018,6507.8,6549.9,6563.5,6429.6,9.21M,-0.64%
04.10.2018,6584.2,6509.2,6653.0,6487.8,9.31M,1.17%
05.10.2018,6639.1,6584.2,6682.3,6537.6,9.34M,0.83%
06.10.2018,6596.3,6639.1,6661.5,6550.4,9.18M,-0.65%
07.10.2018,6611.0,6596.3,6633.9,6523.8,77.06K,0.22%
08.10.2018,6669.6,6611.0,6699.5,6589.9,119.68K,0.89%
09.10.2018,6650.8,6669.6,6678.9,6613.3,80.79K,-0.28%
10.10.2018,6618.0,6650.6,6653.5,6526.0,101.93K,-0.49%
11.10.2018,6239.1,6618.0,6622.5,6206.2,245.28K,-5.72%
12.10.2018,6291.3,6239.2,6344.8,6206.8,147.40K,0.84%
13.10.2018,6321.7,6291.3,6329.3,6282.8,94.45K,0.48%
14.10.2018,6326.8,6321.6,6390.9,6300.0,99.38K,0.08%
15.10.2018,6699.8,6326.8,7358.4,6300.2,443.33K,5.90%
16.10.2018,6705.3,6712.4,6836.7,6645.4,155.85K,0.08%
17.10.2018,6686.6,6718.9,6745.9,6637.8,136.71K,-0.28%
18.10.2018,6574.1,6690.1,6736.3,6530.6,134.15K,-1.68%
19.10.2018,6512.0,6576.4,6603.2,6506.9,121.44K,-0.94%
20.10.2018,6572.2,6511.7,6593.7,6495.9,97.77K,0.92%
21.10.2018,6583.0,6575.9,6643.1,6568.0,92.94K,0.16%
22.10.2018,6555.8,6583.0,6612.7,6529.5,101.57K,-0.41%
23.10.2018,6528.7,6558.6,6573.6,6500.5,108.86K,-0.41%
24.10.2018,6530.7,6531.2,6593.8,6522.6,98.74K,0.03%
25.10.2018,6507.0,6532.5,6544.8,6491.5,97.43K,-0.36%
26.10.2018,6510.0,6507.0,6570.5,6498.5,97.17K,0.05%
27.10.2018,6494.2,6510.0,6534.0,6473.7,76.72K,-0.24%
28.10.2018,6486.1,6494.6,6502.2,6461.2,93.97K,-0.12%
29.10.2018,6335.0,6486.1,6498.4,6310.5,160.52K,-2.33%
30.10.2018,6325.7,6336.7,6469.9,6316.5,128.21K,-0.15%
31.10.2018,6365.9,6327.9,6405.7,6257.8,129.06K,0.64%
01.11.2018,6400.5,6365.9,6421.8,6354.2,124.16K,0.54%
02.11.2018,6424.7,6400.5,6444.3,6390.9,135.87K,0.38%
03.11.2018,6386.2,6424.5,6429.5,6346.2,112.84K,-0.60%
04.11.2018,6478.2,6386.2,6508.9,6359.7,128.76K,1.44%
05.11.2018,6459.7,6478.2,6489.2,6431.7,128.51K,-0.29%
06.11.2018,6502.8,6460.4,6509.6,6441.6,154.87K,0.67%
07.11.2018,6565.3,6503.1,6594.3,6502.0,170.76K,0.96%
08.11.2018,6474.0,6565.3,6577.3,6466.3,159.30K,-1.39%
09.11.2018,6412.0,6473.8,6496.1,6390.0,151.60K,-0.96%
10.11.2018,6427.1,6411.9,6461.7,6411.7,115.87K,0.24%
11.11.2018,6446.1,6427.1,6451.7,6359.0,127.40K,0.30%
12.11.2018,6435.0,6445.0,6475.9,6409.4,130.16K,-0.17%
13.11.2018,6429.2,6435.0,6466.8,6386.7,137.60K,-0.09%
14.11.2018,5842.4,6428.9,6453.3,5619.2,438.21K,-9.13%
15.11.2018,5718.9,5854.0,5878.5,5384.1,375.86K,-2.11%
16.11.2018,5636.2,5723.5,5747.7,5539.7,224.12K,-1.45%
17.11.2018,5621.8,5636.2,5645.5,5561.4,156.51K,-0.26%
18.11.2018,5658.3,5621.0,5727.9,5615.5,158.68K,0.65%
19.11.2018,4883.8,5660.4,5662.5,4831.1,478.26K,-13.69%
20.11.2018,4524.6,4883.6,5013.4,4272.3,714.08K,-7.36%
21.11.2018,4638.7,4523.0,4743.7,4393.0,412.74K,2.52%
22.11.2018,4356.0,4646.4,4695.7,4346.7,261.85K,-6.09%
23.11.2018,4398.0,4360.9,4455.6,4223.7,348.99K,0.96%
24.11.2018,3920.4,4397.3,4494.6,3821.5,382.72K,-10.86%
25.11.2018,4062.2,3920.3,4198.4,3634.2,619.95K,3.62%
26.11.2018,3837.0,4061.0,4179.0,3679.8,571.04K,-5.54%
27.11.2018,3866.5,3840.3,3920.6,3687.8,457.27K,0.77%
28.11.2018,4265.4,3866.4,4391.8,3866.4,533.04K,10.32%
29.11.2018,4296.5,4265.5,4440.1,4140.6,414.46K,0.73%
30.11.2018,4039.7,4296.8,4340.6,3954.5,444.52K,-5.98%
01.12.2018,4196.2,4038.7,4299.1,3967.1,316.30K,3.87%
02.12.2018,4160.4,4196.2,4316.1,4105.3,298.63K,-0.85%
03.12.2018,3897.8,4160.3,4177.0,3839.9,355.10K,-6.31%
04.12.2018,3958.5,3899.9,4082.9,3809.3,326.71K,1.56%
05.12.2018,3771.6,3958.1,3974.1,3765.2,341.60K,-4.72%
06.12.2018,3508.6,3771.4,3887.2,3505.7,467.54K,-6.97%
07.12.2018,3422.2,3508.9,3626.6,3251.8,639.33K,-2.46%
08.12.2018,3430.4,3422.3,3507.7,3302.9,424.40K,0.24%
09.12.2018,3567.5,3430.3,3677.6,3424.2,327.93K,4.00%
10.12.2018,3460.5,3566.9,3622.4,3412.7,394.49K,-3.00%
11.12.2018,3407.7,3460.4,3485.9,3349.9,418.53K,-1.53%
12.12.2018,3466.1,3390.2,3510.2,3379.4,391.17K,1.72%
13.12.2018,3315.3,3466.2,3474.4,3284.8,435.89K,-4.35%
14.12.2018,3247.8,3315.4,3336.6,3199.1,445.56K,-2.04%
15.12.2018,3228.7,3247.8,3282.3,3177.0,332.95K,-0.59%
16.12.2018,3247.9,3228.6,3305.0,3225.9,335.69K,0.60%
17.12.2018,3526.1,3248.3,3597.4,3243.1,534.78K,8.57%
18.12.2018,3668.0,3526.0,3683.1,3456.9,698.53K,4.02%
19.12.2018,3687.1,3668.1,3924.7,3647.5,792.40K,0.52%
20.12.2018,4076.0,3687.2,4140.3,3665.8,958.58K,10.55%
21.12.2018,3850.9,4075.2,4153.1,3786.9,748.76K,-5.52%
22.12.2018,3964.4,3850.9,3977.2,3803.7,554.59K,2.95%
23.12.2018,3944.4,3964.3,4037.1,3904.6,572.21K,-0.50%
24.12.2018,4026.1,3944.5,4208.2,3941.9,716.29K,2.07%
25.12.2018,3762.5,4025.6,4030.7,3676.5,670.94K,-6.55%
26.12.2018,3793.7,3762.8,3841.9,3680.3,567.11K,0.83%
27.12.2018,3586.9,3793.4,3822.6,3560.8,543.44K,-5.45%
28.12.2018,3861.6,3587.1,3900.3,3565.5,565.24K,7.66%
29.12.2018,3706.8,3861.6,3899.6,3696.0,505.41K,-4.01%
30.12.2018,3815.0,3708.2,3837.7,3682.5,519.17K,2.92%
31.12.2018,3709.4,3815.1,3819.6,3658.8,545.83K,-2.77%
01.01.2019,3809.4,3709.5,3814.3,3664.4,469.11K,2.69%
02.01.2019,3873.8,3809.7,3894.8,3768.1,554.47K,1.69%
03.01.2019,3780.1,3874.1,3875.8,3753.0,450.32K,-2.42%
04.01.2019,3802.7,3780.5,3823.9,3720.0,488.70K,0.60%
05.01.2019,3785.4,3802.8,3846.7,3769.0,468.45K,-0.46%
06.01.2019,4004.1,3785.7,4034.1,3758.5,529.89K,5.78%
07.01.2019,3985.9,4004.3,4028.0,3945.5,500.88K,-0.45%
08.01.2019,3971.0,3985.8,4070.5,3943.1,514.08K,-0.37%
09.01.2019,3978.0,3971.0,4014.2,3957.5,473.42K,0.17%
10.01.2019,3603.7,3978.9,4007.7,3562.1,697.31K,-9.41%
11.01.2019,3616.5,3603.3,3655.7,3563.1,551.64K,0.35%
12.01.2019,3597.2,3616.6,3633.9,3561.3,435.06K,-0.53%
13.01.2019,3490.2,3597.3,3617.6,3473.2,452.79K,-2.98%
14.01.2019,3638.1,3490.4,3672.0,3490.4,539.93K,4.24%
15.01.2019,3571.3,3637.5,3660.8,3545.7,544.85K,-1.84%
16.01.2019,3588.0,3570.6,3644.1,3561.4,487.34K,0.47%
17.01.2019,3626.4,3588.1,3636.7,3554.8,525.10K,1.07%
18.01.2019,3605.6,3626.3,3627.9,3575.7,488.16K,-0.57%
19.01.2019,3677.8,3605.8,3715.2,3604.1,537.06K,2.00%
20.01.2019,3542.3,3676.2,3699.1,3503.9,563.31K,-3.68%
21.01.2019,3536.7,3542.7,3561.4,3505.4,394.17K,-0.16%
22.01.2019,3580.1,3536.9,3607.9,3465.2,447.70K,1.23%
23.01.2019,3561.5,3580.1,3608.3,3532.8,445.87K,-0.52%
24.01.2019,3574.3,3561.4,3587.0,3539.7,428.60K,0.36%
25.01.2019,3572.0,3574.3,3582.6,3542.2,448.89K,-0.06%
26.01.2019,3570.9,3572.0,3652.5,3556.1,432.55K,-0.03%
27.01.2019,3555.6,3570.9,3583.2,3509.2,464.02K,-0.43%
28.01.2019,3442.8,3555.8,3561.2,3395.7,620.85K,-3.17%
29.01.2019,3414.8,3442.8,3450.1,3368.2,585.46K,-0.81%
30.01.2019,3460.0,3414.6,3479.0,3394.2,600.25K,1.32%
31.01.2019,3437.2,3460.0,3484.7,3427.0,477.07K,-0.66%
01.02.2019,3467.9,3437.7,3485.7,3415.3,481.58K,0.90%
02.02.2019,3502.5,3467.9,3514.5,3447.8,443.60K,1.00%
03.02.2019,3459.1,3502.3,3507.8,3431.3,451.66K,-1.24%
04.02.2019,3462.8,3459.0,3479.7,3437.1,503.92K,0.11%
05.02.2019,3468.4,3463.0,3485.9,3450.3,460.95K,0.16%
06.02.2019,3404.3,3468.5,3478.0,3383.9,514.21K,-1.85%
07.02.2019,3397.7,3404.9,3421.8,3390.3,471.36K,-0.20%
08.02.2019,3661.7,3397.3,3721.1,3382.5,699.23K,7.77%
09.02.2019,3661.4,3661.6,3675.3,3633.2,454.80K,-0.01%
10.02.2019,3679.0,3661.0,3680.6,3617.1,501.90K,0.48%
11.02.2019,3631.8,3678.8,3681.1,3623.8,517.28K,-1.28%
12.02.2019,3632.0,3631.8,3656.4,3594.4,545.82K,0.01%
13.02.2019,3611.5,3632.0,3663.5,3599.2,558.02K,-0.56%
14.02.2019,3592.6,3611.5,3624.5,3580.2,498.14K,-0.52%
15.02.2019,3604.7,3592.6,3648.3,3581.4,516.21K,0.34%
16.02.2019,3616.8,3604.7,3641.9,3599.7,485.63K,0.34%
17.02.2019,3664.2,3616.8,3689.9,3607.9,580.51K,1.31%
18.02.2019,3896.0,3664.2,3903.7,3655.1,933.15K,6.33%
19.02.2019,3914.3,3896.4,3993.8,3863.7,1.44M,0.47%
20.02.2019,3972.4,3914.3,3983.6,3881.2,698.01K,1.48%
21.02.2019,3936.6,3972.0,4011.5,3909.2,668.16K,-0.90%
22.02.2019,3965.2,3937.4,3983.1,3931.7,649.55K,0.73%
23.02.2019,4120.4,3965.2,4152.6,3939.4,727.85K,3.91%
24.02.2019,3755.2,4120.5,4194.2,3738.7,977.78K,-8.86%
25.02.2019,3833.7,3755.7,3870.7,3753.8,765.87K,2.09%
26.02.2019,3810.3,3833.5,3845.5,3775.0,2.09M,-0.61%
27.02.2019,3814.6,3810.3,3836.4,3701.9,2.82M,0.11%
28.02.2019,3816.6,3814.6,3883.7,3783.3,2.31M,0.05%
01.03.2019,3821.9,3816.7,3855.8,3816.4,1.74M,0.14%
02.03.2019,3823.1,3821.9,3843.2,3783.6,1.61M,0.03%
03.03.2019,3809.5,3823.2,3836.6,3789.7,1.51M,-0.36%
04.03.2019,3715.9,3809.7,3828.4,3681.8,2.85M,-2.45%
05.03.2019,3857.2,3715.9,3873.2,3705.7,3.82M,3.80%
06.03.2019,3863.0,3857.2,3887.3,3816.7,2.52M,0.15%
07.03.2019,3875.1,3863.1,3907.4,3847.9,2.60M,0.32%
08.03.2019,3865.9,3875.1,3929.0,3810.7,2.96M,-0.24%
09.03.2019,3944.3,3865.6,3964.0,3859.7,2.48M,2.03%
10.03.2019,3915.2,3944.4,3944.5,3889.2,1.89M,-0.74%
11.03.2019,3870.3,3915.2,3935.5,3842.4,3.19M,-1.15%
12.03.2019,3886.0,3870.3,3900.1,3817.1,2.90M,0.41%
13.03.2019,3865.1,3885.9,3894.7,3847.4,2.28M,-0.54%
14.03.2019,3879.0,3865.1,3914.7,3828.4,2.86M,0.36%
15.03.2019,3924.3,3879.0,3935.7,3874.8,3.11M,1.17%
16.03.2019,4006.4,3924.4,4050.6,3923.7,3.46M,2.09%
17.03.2019,3981.5,4006.4,4009.8,3956.3,1.87M,-0.62%
18.03.2019,3990.2,3981.5,4032.3,3958.5,2.62M,0.22%
19.03.2019,4017.0,3990.2,4029.9,3972.4,2.99M,0.67%
20.03.2019,4041.2,4017.0,4050.0,3985.3,3.18M,0.60%
21.03.2019,3982.2,4041.2,4064.0,3923.8,3.88M,-1.46%
22.03.2019,3990.4,3982.2,4005.7,3971.8,2.83M,0.21%
23.03.2019,4002.5,3990.4,4018.2,3980.8,2.00M,0.30%
24.03.2019,3994.7,4002.6,4005.7,3967.0,2.04M,-0.20%
25.03.2019,3937.0,3994.8,4000.5,3897.9,2.86M,-1.44%
26.03.2019,3942.8,3937.1,3950.7,3899.9,2.53M,0.15%
27.03.2019,4041.7,3942.8,4043.3,3936.2,2.78M,2.51%
28.03.2019,4025.6,4041.7,4041.7,4008.4,2.11M,-0.40%
29.03.2019,4102.2,4025.7,4123.1,4022.6,3.30M,1.90%
30.03.2019,4111.8,4103.7,4138.1,4057.1,2.55M,0.23%
31.03.2019,4102.3,4111.8,4121.9,4082.2,2.43M,-0.23%
01.04.2019,4145.1,4102.3,4159.1,4076.8,3.22M,1.04%
02.04.2019,4859.3,4145.1,4899.6,4143.5,14.77M,17.23%
03.04.2019,4968.7,4859.3,5278.4,4814.0,13.83M,2.25%
04.04.2019,4902.4,4968.7,5042.5,4789.2,1.05M,-1.33%
05.04.2019,5010.2,4902.5,5029.4,4888.3,851.72K,2.20%
06.04.2019,5046.2,5010.0,5198.4,4947.9,952.18K,0.72%
07.04.2019,5173.6,5046.1,5219.5,5033.7,841.27K,2.53%
08.04.2019,5245.2,5173.5,5300.6,5060.5,928.23K,1.38%
09.04.2019,5158.4,5245.0,5245.9,5095.2,784.62K,-1.65%
10.04.2019,5307.8,5158.4,5404.1,5142.9,837.51K,2.89%
11.04.2019,5022.6,5307.7,5337.0,4948.0,943.49K,-5.37%
12.04.2019,5054.2,5022.7,5080.5,4889.2,779.14K,0.63%
13.04.2019,5051.8,5054.2,5093.4,5011.6,577.16K,-0.05%
14.04.2019,5134.8,5052.0,5153.5,5010.7,566.38K,1.64%
15.04.2019,5032.3,5135.1,5168.0,4964.2,688.20K,-2.00%
16.04.2019,5180.9,5031.4,5198.4,5014.4,631.05K,2.95%
17.04.2019,5208.3,5182.1,5230.9,5165.5,806.52K,0.53%
18.04.2019,5264.7,5208.3,5293.1,5205.0,727.97K,1.08%
19.04.2019,5241.0,5264.8,5282.4,5192.1,787.09K,-0.45%
20.04.2019,5290.2,5241.0,5327.0,5240.2,782.32K,0.94%
21.04.2019,5243.5,5290.2,5308.2,5189.8,811.41K,-0.88%
