DATETIME,TRAFLOAD_CS_ERL,TRAFLOAD_CELL_PS_KB,TRAFLOAD_CELL_PS_DL_KB,TRAFLOAD_CELL_PS_UL_KB
01/01/2016 19:00:00,213734.34,42417447173.43,36624288790.11,5793158383.32
01/01/2016 20:00:00,194099.59,43645471762.82,37702137029.77,5943334733.05
01/01/2016 21:00:00,168527.93,44853214096.96,38848283039.15,6004931057.81
01/01/2016 22:00:00,145418.04,46094962797.56,40069322392.24,6025640405.31
01/01/2016 23:00:00,107752.47,43256998397.91,37852428033.3,5404570364.61
01/02/2016,74151.57,37461779549.04,33024959954.04,4436819595
01/02/2016 01:00:00,44436.02,26190463317.43,23265344977.73,2925118339.7
01/02/2016 02:00:00,24215.65,16109654787.4,14339938129.36,1769716658.03
01/02/2016 03:00:00,12620.63,9524810928.84,8453676266.92,1071134661.92
01/02/2016 04:00:00,6867.27,5889081377.26,5201561209.6,687520167.66
01/02/2016 05:00:00,4704.31,4228458672.83,3697650461.51,530808211.32
01/02/2016 06:00:00,6451.42,4711397174.2,4114832128.85,596565045.35
01/02/2016 07:00:00,17321.34,8429649753.69,7373041897.27,1056607856.42
01/02/2016 08:00:00,42238,14814068660.67,12992062088.62,1822006572.05
01/02/2016 09:00:00,79880.17,21645661774.61,19012772752.57,2632889022.05
01/02/2016 10:00:00,145648.37,27526255494.71,24071300637.98,3454954856.73
01/02/2016 11:00:00,216727.69,30819298640.64,26695863829.42,4123434811.22
01/02/2016 12:00:00,255048.34,31600402887.75,27198328250.3,4402074637.45
01/02/2016 13:00:00,262172.49,32112628177.59,27578157188.97,4534470988.62
01/02/2016 14:00:00,243458.58,32771025888.81,28182624159.63,4588401729.18
01/02/2016 15:00:00,242657.61,31842488083.2,27401117499.83,4441370583.36
01/02/2016 16:00:00,239873.8,33057955172.99,28454979483.44,4602975689.55
01/02/2016 17:00:00,230147.51,34679424864.58,29829486666.04,4849938198.53
01/02/2016 18:00:00,216098.01,39377250325.34,33889565155.29,5487685170.05
01/02/2016 19:00:00,211554.51,41508649500.04,35811812128.48,5696837371.56
01/02/2016 20:00:00,195391.08,42517297857.29,36680514249.09,5836783608.2
01/02/2016 21:00:00,171059.84,43317956064.18,37383500741.03,5934455323.14
01/02/2016 22:00:00,143207.53,43695296908.73,37851000746.2,5844296162.53
01/02/2016 23:00:00,110487.99,41924061839.49,36502217350.75,5421844488.74
01/03/2016,79350.55,37828822606.25,33249962234.99,4578860371.26
01/03/2016 01:00:00,50643.35,28023063614.3,24811470038.17,3211593576.12
01/03/2016 02:00:00,29276.23,17939592247.18,15939996038.52,1999596208.66
01/03/2016 03:00:00,15558.93,10832209110.54,9620887578.02,1211321532.51
01/03/2016 04:00:00,8442.4,6572251476.09,5801248718.75,771002757.34
01/03/2016 05:00:00,5259.62,4521463029.01,3969376794.4,552086234.61
01/03/2016 06:00:00,5601,4497854906.44,3926950735.04,570904171.4
01/03/2016 07:00:00,10602.22,7384749352.25,6493529169.72,891220182.52
01/03/2016 08:00:00,23954.01,13336143006.97,11797484825.13,1538658181.84
01/03/2016 09:00:00,48085.16,20614410310.9,18235633939.46,2378776371.44
01/03/2016 10:00:00,97054.99,27448940981.1,24151019646.92,3297921334.18
01/03/2016 11:00:00,159694.02,31703607408.2,27656959373.48,4046648034.72
01/03/2016 12:00:00,208680.38,33603680690.89,29081871328.52,4521809362.37
01/03/2016 13:00:00,224989.34,34902744094.07,30103175792.09,4799568301.98
01/03/2016 14:00:00,220095.68,35720153692.95,30738235663.81,4981918029.14
01/03/2016 15:00:00,217155.15,36315443613.48,31292033081.48,5023410532
01/03/2016 16:00:00,213990.07,36348831342.1,31303211966.15,5045619375.96
01/03/2016 17:00:00,208843.15,37042756906.44,31899959597.96,5142797308.48
01/03/2016 18:00:00,210682.07,39056517822.16,33623589924.62,5432927897.55
01/03/2016 19:00:00,212531.76,41052057723.15,35352159064.21,5699898658.94
01/03/2016 20:00:00,200461.05,42031977309.09,36201691187.95,5830286121.15
01/03/2016 21:00:00,174532.94,42071161454.92,36322068970.79,5749092484.13
01/03/2016 22:00:00,149816.41,42227316176.69,36566548011.26,5660768165.42
01/03/2016 23:00:00,112836.26,39186281865.61,34142105678.35,5044176187.26
01/04/2016,75312.69,31747106405.21,27860529078.7,3886577326.51
01/04/2016 01:00:00,41857.96,21203524122.72,18738463759.4,2465060363.32
01/04/2016 02:00:00,21145.89,12574554611.84,11107990001.74,1466564610.09
01/04/2016 03:00:00,10672.33,7647730564.06,6728356677.95,919373886.11
01/04/2016 04:00:00,5646.38,5011634571.13,4383343061.21,628291509.92
01/04/2016 05:00:00,4496.55,3795932610.48,3286734346.73,509198263.75
01/04/2016 06:00:00,10614.12,5425556040.66,4663427824.74,762128215.92
01/04/2016 07:00:00,37377.68,11354503172.16,9728344646.97,1626158525.19
01/04/2016 08:00:00,78289,17074492176.76,14646864655.48,2427627521.27
01/04/2016 09:00:00,139166.88,21110274718.01,18086132273.28,3024142444.73
01/04/2016 10:00:00,218514.73,25200196650.74,21566433104.12,3633763546.61
01/04/2016 11:00:00,277543.71,27392505215,23421073486.13,3971431728.86
01/04/2016 12:00:00,304556.42,29091635726.65,24835190746.68,4256444979.97
01/04/2016 13:00:00,306728.93,30472813537.25,26025377403.08,4447436134.17
01/04/2016 14:00:00,292157.44,30469308651.34,25998696732.26,4470611919.08
01/04/2016 15:00:00,300331.01,30930227734.27,26358306360.33,4571921373.93
01/04/2016 16:00:00,309612.8,32091182031.06,27363562252.25,4727619778.81
01/04/2016 17:00:00,295214.65,33108787239.19,28327167108,4781620131.19
01/04/2016 18:00:00,284837.4,35935571203.22,30868906112.35,5066665090.87
01/04/2016 19:00:00,282409.25,38049194372.96,32694151347.59,5355043025.37
01/04/2016 20:00:00,259810.47,39519278153.02,33957043748.93,5562234404.08
01/04/2016 21:00:00,222992.73,40948936047.11,35266227586.6,5682708460.51
01/04/2016 22:00:00,178491.21,41878565629.06,36220616667.45,5657948961.61
01/04/2016 23:00:00,125177.76,39088781400.71,34033005389.59,5055776011.11
01/05/2016,78204.29,31509272124.04,27711734514.21,3797537609.83
01/05/2016 01:00:00,41907.28,20626724795.15,18247085936.25,2379638858.91
01/05/2016 02:00:00,21086.01,12592975970.78,11142577613.51,1450398357.27
01/05/2016 03:00:00,10717.75,7852034852.82,6930714089.11,921320763.7
01/05/2016 04:00:00,5745.33,5078602100.14,4462480216.06,616121884.08
01/05/2016 05:00:00,4423.01,3987687933.61,3466738652.94,520949280.67
01/05/2016 06:00:00,9738.06,5702966426.17,4932034636.07,770931790.09
01/05/2016 07:00:00,33167.53,12086392108.56,10457768432.66,1628623675.91
01/05/2016 08:00:00,72465.33,18317923530.09,15850178105.41,2467745424.68
01/05/2016 09:00:00,134587.58,22187954325.81,19153290208.44,3034664117.37
01/05/2016 10:00:00,213554.31,26065079743.24,22416952059.47,3648127683.77
01/05/2016 11:00:00,274336.55,28118845861.08,24127220416,3991625445.08
01/05/2016 12:00:00,298317.08,30158023525.9,25842499841.13,4315523684.78
01/05/2016 13:00:00,303067.57,31113618542.17,26650288762.07,4463329780.1
01/05/2016 14:00:00,288648.23,30673606535.07,26228733827.25,4444872707.82
01/05/2016 15:00:00,294833.72,31223052979.58,26656832406.25,4566220573.33
01/05/2016 16:00:00,306438.23,32513783034.16,27802160610.29,4711622423.87
01/05/2016 17:00:00,294506.22,33557472724.64,28804730999.54,4752741725.09
01/05/2016 18:00:00,285008.54,36700022573.13,31631894886.26,5068127686.88
01/05/2016 19:00:00,281905.14,38556059894.73,33268681341.06,5287378553.67
01/05/2016 20:00:00,262027.41,40174027951.14,34618990723.66,5555037227.48
01/05/2016 21:00:00,226006.43,41310013051.44,35613947408.52,5696065642.92
01/05/2016 22:00:00,185243.69,41800117614.33,36168986173.36,5631131440.97
01/05/2016 23:00:00,131499.97,39177971306.95,34123482461.75,5054488845.2
01/06/2016,83429.86,31866209469.18,27980928245.3,3885281223.88
01/06/2016 01:00:00,44909.07,21209713228.57,18745495174.96,2464218053.6
01/06/2016 02:00:00,22492.53,13038648067.31,11527213589.17,1511434478.14
01/06/2016 03:00:00,11353.46,7788126014.55,6875163923.91,912962090.64
01/06/2016 04:00:00,6122.61,5085640080.86,4462639792.12,623000288.74
01/06/2016 05:00:00,4662.69,4158654779.74,3620043132.52,538611647.22
01/06/2016 06:00:00,9771.69,5654009933.12,4877416361.8,776593571.32
01/06/2016 07:00:00,32982.44,12463086915.03,10782219540.66,1680867374.37
01/06/2016 08:00:00,74170.89,18472626405.14,15977081989.76,2495544415.38
01/06/2016 09:00:00,139129.75,21756226358.4,18739142330.71,3017084027.69
01/06/2016 10:00:00,219915.05,25207054937.57,21646204817.86,3560850119.72
01/06/2016 11:00:00,278329.71,27225133489.33,23313715518.3,3911417971.03
01/06/2016 12:00:00,302152.67,28943769567.99,24746947185.89,4196822382.1
01/06/2016 13:00:00,303041.03,29978616543.41,25631066684.09,4347549859.32
01/06/2016 14:00:00,285907.16,29672335589.64,25357073088.75,4315262500.89
01/06/2016 15:00:00,297324.21,30649764909.54,26204416002.43,4445348907.11
01/06/2016 16:00:00,310612.48,32095336473.4,27429024831.71,4666311641.69
01/06/2016 17:00:00,301481.86,33884887443.29,29053901773.27,4830985670.03
01/06/2016 18:00:00,292162.03,36848996298.65,31723153597.75,5125842700.9
01/06/2016 19:00:00,289827.55,38764824859.41,33373560375.66,5391264483.74
01/06/2016 20:00:00,269637.36,40485538123.9,34833215289.46,5652322834.44
01/06/2016 21:00:00,231074.71,41294382490.38,35568610211.39,5725772278.99
01/06/2016 22:00:00,183973.56,41780867949.88,36117791165.67,5663076784.21
